2019-06-14 11:14:44.457 [http-nio-8088-exec-9] INFO  com.avenir.utils.LogUtils - 查询统计信息参数：Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='null', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='2', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}
2019-06-14 11:14:55.730 [http-nio-8088-exec-10] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=null, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:04.914 [http-nio-8088-exec-1] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:13.979 [http-nio-8088-exec-4] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:18.676 [http-nio-8088-exec-6] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:23.850 [http-nio-8088-exec-8] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:28.231 [http-nio-8088-exec-9] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:32.914 [http-nio-8088-exec-10] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:36.836 [http-nio-8088-exec-5] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:41.542 [http-nio-8088-exec-3] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:50.721 [http-nio-8088-exec-7] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
2019-06-14 11:15:55.211 [http-nio-8088-exec-8] INFO  com.avenir.utils.LogUtils - 查询订单信息：Orders{id=null, typeId=1, userId=null, userName='', openId='null', userTel='', callTime=null, status='null', state=null, orderType=null, flight='null', airport='null', address='null', destination='null', useTime=null, airportPickupTime='null', appointmentTime=null, orderTime=null, useCarType=null, number='null', isVisit=null, needOrder=null, visitor='null', visitTime=null, orderService='null', isOrder=null, completed=1, expectMoney=null, realityMoney=null, orderNo='', recordNo='null', userAddr='null', dealerAddr='null', contactName='null', contactTel='null', isCredit=null, idNo='null', driverNo='null', rentCity='', orderCarType='null', storeName='null', storeAddr='null', returnName='null', returnTel='null', beginTime=null, endTime=null, duration=null, serviceProvider='', orderTel='null', isGl=null, isReplace=null, replaceCar='null', actualCar='null', createTime=null, updateTime=null, updateBy='null', createBy='null', remark='null', user=Users{id=null, vin='', userName='null', userIdWx='null', openId='null', phone='null', serviceCard='', serviceCardOld='null', serviceType='null', carType='null', carLicense='null', idNo='null', driverNo='null', userAddr='null', invoiceTime=null, reportTime=null, dueTime=null, dueCount=null, aTotalCount=null, aTotalUsed=null, aCurrentCount=null, pTotalCount=null, pTotalUsed=null, pCurrentCount=null, rTotalCount=null, rTotalUsed=null, rCurrentCount=null, vinType='null', remark='null', createTime=null, updateTime=null, createBy='null', updateBy='null', countBy=null, first=null, second=null, third=null, four=null, five=null, six=null}, type=null, useTimeStart=null, useTimeEnd=null, orderTimeStart=null, orderTimeEnd=null, reportTimeStart=null, reportTimeEnd=null, appointmentTimeStart=null, appointmentTimeEnd=null, beginTimeStart=null, beginTimeEnd=null, endTimeStart=null, endTimeEnd=null, count=null}
